#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	158691974	158692106	GH01J158691	146	.	158691974	158692106	160,160,160	dbSUPER	Enhancer	-
chr1	158793646	158797614	GH01J158793	82	.	158793646	158797614	160,160,160	dbSUPER	Enhancer	-
chr1	158800200	158804400	GH01J158800	241	.	158800200	158804400	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	158808600	158811200	GH01J158808	183	.	158808600	158811200	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	158811800	158814000	GH01J158811	63	.	158811800	158814000	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr1	158818400	158820469	GH01J158818	436	.	158818400	158820469	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	158829960	158833736	GH01J158829	508	.	158829960	158833736	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	158834200	158840800	GH01J158834	269	.	158834200	158840800	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	158845310	158848714	GH01J158845	36	.	158845310	158848714	192,192,192	dbSUPER	Enhancer	-
chr1	158929651	158932540	GH01J158929	253	.	158929651	158932540	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	158933364	158934232	GH01J158933	56	.	158933364	158934232	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	158969437	158970560	GH01J158969	71	.	158969437	158970560	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	158972926	158973135	GH01J158972	70	.	158972926	158973135	192,192,192	FANTOM5	Enhancer	-
chr1	158978456	158979039	GH01J158978	1	.	158978456	158979039	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	158996410	158996560	GH01J158996	153	.	158996410	158996560	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	158997130	158997280	GH01J158997	63	.	158997130	158997280	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	158998770	159001259	GH01J158998	628	.	158998770	159001259	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	159004767	159017376	GH01J159004	765	.	159004767	159017376	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	159017706	159019244	GH01J159017	1	.	159017706	159019244	192,192,192	dbSUPER	Enhancer	-
chr1	159019454	159020573	GH01J159019	1	.	159019454	159020573	192,192,192	dbSUPER	Enhancer	-
chr1	159024896	159025358	GH01J159024	92	.	159024896	159025358	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	159031939	159033928	GH01J159031	1	.	159031939	159033928	192,192,192	dbSUPER	Enhancer	-
chr1	159039193	159041487	GH01J159039	133	.	159039193	159041487	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159042278	159045751	GH01J159042	1	.	159042278	159045751	192,192,192	dbSUPER	Enhancer	-
chr1	159046566	159049886	GH01J159046	1	.	159046566	159049886	192,192,192	dbSUPER	Enhancer	-
chr1	159050195	159051735	GH01J159050	1	.	159050195	159051735	192,192,192	dbSUPER	Enhancer	-
chr1	159054013	159056205	GH01J159054	133	.	159054013	159056205	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159056490	159056640	GH01J159056	133	.	159056490	159056640	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159058944	159061266	GH01J159058	36	.	159058944	159061266	192,192,192	dbSUPER	Enhancer	-
chr1	159067080	159070204	GH01J159067	323	.	159067080	159070204	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159072110	159072260	GH01J159072	188	.	159072110	159072260	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159075704	159078434	GH01J159075	521	.	159075704	159078434	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	159078739	159080523	GH01J159078	99	.	159078739	159080523	160,160,160	dbSUPER	Enhancer	-
chr1	159084400	159085290	GH01J159084	185	.	159084400	159085290	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	159087907	159089194	GH01J159087	253	.	159087907	159089194	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159089330	159089480	GH01J159089	161	.	159089330	159089480	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159089910	159093035	GH01J159090	267	.	159089910	159093035	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159094690	159097127	GH01J159094	1	.	159094690	159097127	192,192,192	dbSUPER	Enhancer	-
chr1	159103164	159104344	GH01J159103	1	.	159103164	159104344	192,192,192	dbSUPER	Enhancer	-
chr1	159113688	159114462	GH01J159113	1	.	159113688	159114462	192,192,192	dbSUPER	Enhancer	-
chr1	159118397	159118580	GH01J159118	6	.	159118397	159118580	192,192,192	FANTOM5	Enhancer	-
chr1	159141576	159142400	GH01J159141	199	.	159141576	159142400	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr1	159160930	159162079	GH01J159160	237	.	159160930	159162079	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	159171310	159171460	GH01J159171	82	.	159171310	159171460	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159171490	159171640	GH01J159174	225	.	159171490	159171640	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	159171742	159171940	GH01J159173	237	.	159171742	159171940	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	159172566	159173600	GH01J159172	227	.	159172566	159173600	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	159187200	159189136	GH01J159187	440	.	159187200	159189136	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	159204825	159204885	GH01J159204	233	.	159204825	159204885	255,102,102	EPDnew	Promoter	-
chr1	159211200	159211600	GH01J159211	146	.	159211200	159211600	160,160,160	Ensembl	Enhancer	-
chr1	159229314	159230444	GH01J159229	99	.	159229314	159230444	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159282102	159282664	GH01J159282	181	.	159282102	159282664	95,95,95	Ensembl	Enhancer	-
chr1	159291800	159292200	GH01J159291	1	.	159291800	159292200	192,192,192	Ensembl	Enhancer	-
chr1	159300253	159300369	GH01J159300	9	.	159300253	159300369	192,192,192	FANTOM5	Enhancer	-
chr1	159302286	159302346	GH01J159302	94	.	159302286	159302346	255,102,102	EPDnew	Promoter	-
chr1	159345560	159345567	GH01J159345	41	.	159345560	159345567	192,192,192	FANTOM5	Enhancer	-
chr1	159427366	159430135	GH01J159427	56	.	159427366	159430135	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	159509036	159510529	GH01J159509	126	.	159509036	159510529	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159545964	159545979	GH01J159545	11	.	159545964	159545979	192,192,192	FANTOM5	Enhancer	-
chr1	159587776	159587836	GH01J159587	236	.	159587776	159587836	255,102,102	EPDnew	Promoter	-
chr1	159596616	159599331	GH01J159596	208	.	159596616	159599331	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	159646400	159647155	GH01J159646	133	.	159646400	159647155	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	159682822	159683055	GH01J159682	11	.	159682822	159683055	192,192,192	FANTOM5	Enhancer	-
chr1	159714578	159714638	GH01J159714	218	.	159714578	159714638	255,102,102	EPDnew	Promoter	-
chr1	159746770	159746860	GH01J159746	1	.	159746770	159746860	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	159751037	159754188	GH01J159751	241	.	159751037	159754188	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	159778740	159782020	GH01J159778	543	.	159778740	159782020	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	159798930	159799140	GH01J159798	160	.	159798930	159799140	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159800018	159800835	GH01J159800	322	.	159800018	159800835	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	159802310	159802370	GH01J159802	94	.	159802310	159802370	255,102,102	EPDnew	Promoter	-
chr1	159803877	159805343	GH01J159803	82	.	159803877	159805343	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159817240	159818095	GH01J159817	203	.	159817240	159818095	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	159823350	159823502	GH01J159823	61	.	159823350	159823502	192,192,192	FANTOM5	Enhancer	-
chr1	159824554	159824922	GH01J159824	14	.	159824554	159824922	192,192,192	FANTOM5	Enhancer	-
chr1	159825800	159827644	GH01J159825	342	.	159825800	159827644	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	159827710	159827860	GH01J159827	36	.	159827710	159827860	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	159828000	159831083	GH01J159828	336	.	159828000	159831083	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	159842854	159844303	GH01J159842	91	.	159842854	159844303	160,160,160	dbSUPER	Enhancer	-
chr1	159845624	159847612	GH01J159845	144	.	159845624	159847612	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159848590	159850463	GH01J159848	275	.	159848590	159850463	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	159853021	159855969	GH01J159853	572	.	159853021	159855969	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	159856333	159857152	GH01J159856	82	.	159856333	159857152	160,160,160	dbSUPER	Enhancer	-
chr1	159859637	159859993	GH01J159859	68	.	159859637	159859993	192,192,192	FANTOM5,dbSUPER	Enhancer	Elite
chr1	159862646	159862706	GH01J159862	94	.	159862646	159862706	255,102,102	EPDnew	Promoter	-
chr1	159866850	159868736	GH01J159866	235	.	159866850	159868736	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159868797	159870099	GH01J159868	222	.	159868797	159870099	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159873038	159873098	GH01J159873	156	.	159873038	159873098	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	159879980	159880782	GH01J159879	301	.	159879980	159880782	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159881287	159882982	GH01J159881	436	.	159881287	159882982	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	159888966	159891999	GH01J159888	452	.	159888966	159891999	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	159896123	159896800	GH01J159896	178	.	159896123	159896800	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	159898090	159899318	GH01J159898	180	.	159898090	159899318	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159899630	159902148	GH01J159899	286	.	159899630	159902148	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	159907070	159907220	GH01J159907	1	.	159907070	159907220	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	159908210	159926755	GH01J159908	825	.	159908210	159926755	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	159928817	159930076	GH01J159928	208	.	159928817	159930076	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159932678	159934006	GH01J159932	153	.	159932678	159934006	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	159936200	159946713	GH01J159936	761	.	159936200	159946713	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	159953600	159954600	GH01J159953	246	.	159953600	159954600	255,102,102	EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	159959060	159959919	GH01J159959	121	.	159959060	159959919	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	159960361	159962678	GH01J159960	118	.	159960361	159962678	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	159968593	159972410	GH01J159968	225	.	159968593	159972410	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	159991583	159992000	GH01J159991	242	.	159991583	159992000	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr1	159996600	159997124	GH01J159996	144	.	159996600	159997124	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	160003151	160006002	GH01J160003	56	.	160003151	160006002	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	160006430	160006540	GH01J160006	133	.	160006430	160006540	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	160030423	160032926	GH01J160030	414	.	160030423	160032926	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr1	160046209	160047400	GH01J160046	371	.	160046209	160047400	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160070070	160070856	GH01J160070	542	.	160070070	160070856	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	160075470	160075540	GH01J160075	36	.	160075470	160075540	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	160081488	160081548	GH01J160081	246	.	160081488	160081548	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	160083606	160085126	GH01J160083	284	.	160083606	160085126	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160085730	160087163	GH01J160085	325	.	160085730	160087163	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	160094310	160094460	GH01J160094	167	.	160094310	160094460	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160095440	160103654	GH01J160095	760	.	160095440	160103654	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160104000	160105312	GH01J160104	180	.	160104000	160105312	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160108790	160110022	GH01J160108	326	.	160108790	160110022	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160111916	160118660	GH01J160111	444	.	160111916	160118660	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160120062	160121734	GH01J160120	36	.	160120062	160121734	192,192,192	dbSUPER	Enhancer	-
chr1	160123022	160129819	GH01J160123	340	.	160123022	160129819	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160132150	160132300	GH01J160132	63	.	160132150	160132300	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160136591	160138441	GH01J160136	1	.	160136591	160138441	192,192,192	dbSUPER	Enhancer	-
chr1	160139334	160142648	GH01J160139	36	.	160139334	160142648	192,192,192	dbSUPER	Enhancer	-
chr1	160142688	160143269	GH01J160142	36	.	160142688	160143269	192,192,192	dbSUPER	Enhancer	-
chr1	160148392	160148400	GH01J160148	218	.	160148392	160148400	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160151568	160151628	GH01J160151	129	.	160151568	160151628	255,102,102	EPDnew	Promoter	-
chr1	160156049	160157141	GH01J160156	63	.	160156049	160157141	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160157768	160158819	GH01J160157	144	.	160157768	160158819	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160162399	160162801	GH01J160162	126	.	160162399	160162801	160,160,160	Ensembl	Enhancer	-
chr1	160166200	160166600	GH01J160166	118	.	160166200	160166600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	160168661	160173026	GH01J160168	244	.	160168661	160173026	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	160175864	160178406	GH01J160175	237	.	160175864	160178406	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	160187429	160194124	GH01J160187	527	.	160187429	160194124	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	160195062	160198088	GH01J160195	56	.	160195062	160198088	192,192,192	dbSUPER	Enhancer	-
chr1	160203961	160211585	GH01J160203	615	.	160203961	160211585	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	160212449	160212789	GH01J160212	109	.	160212449	160212789	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	160216816	160220104	GH01J160216	183	.	160216816	160220104	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160232944	160233191	GH01J160232	71	.	160232944	160233191	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	160236209	160238865	GH01J160236	151	.	160236209	160238865	160,160,160	dbSUPER	Enhancer	-
chr1	160245196	160245878	GH01J160245	82	.	160245196	160245878	160,160,160	dbSUPER	Enhancer	-
chr1	160250629	160252660	GH01J160250	237	.	160250629	160252660	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160254852	160255710	GH01J160254	1	.	160254852	160255710	192,192,192	dbSUPER	Enhancer	-
chr1	160255754	160256620	GH01J160255	71	.	160255754	160256620	192,192,192	dbSUPER	Enhancer	-
chr1	160259913	160263964	GH01J160259	656	.	160259913	160263964	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	160272299	160272488	GH01J160272	11	.	160272299	160272488	192,192,192	FANTOM5	Enhancer	-
chr1	160277437	160277497	GH01J160277	129	.	160277437	160277497	255,102,102	EPDnew	Promoter	-
chr1	160278499	160278559	GH01J160278	94	.	160278499	160278559	255,102,102	EPDnew	Promoter	-
chr1	160278931	160278991	GH01J160279	94	.	160278931	160278991	255,102,102	EPDnew	Promoter	-
chr1	160282145	160282205	GH01J160282	94	.	160282145	160282205	255,102,102	EPDnew	Promoter	-
chr1	160283081	160285780	GH01J160283	559	.	160283081	160285780	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	160290528	160290588	GH01J160290	156	.	160290528	160290588	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	160291173	160292893	GH01J160291	218	.	160291173	160292893	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160306836	160309134	GH01J160306	144	.	160306836	160309134	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160314731	160316129	GH01J160314	91	.	160314731	160316129	160,160,160	dbSUPER	Enhancer	-
chr1	160316914	160317824	GH01J160316	36	.	160316914	160317824	192,192,192	dbSUPER	Enhancer	-
chr1	160324356	160331793	GH01J160324	117	.	160324356	160331793	160,160,160	dbSUPER	Enhancer	-
chr1	160331920	160333166	GH01J160331	91	.	160331920	160333166	160,160,160	dbSUPER	Enhancer	-
chr1	160338482	160339270	GH01J160338	1	.	160338482	160339270	192,192,192	Ensembl	Enhancer	-
chr1	160341405	160344673	GH01J160341	587	.	160341405	160344673	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	160346000	160347800	GH01J160346	276	.	160346000	160347800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	160361731	160363412	GH01J160361	364	.	160361731	160363412	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	160367021	160367081	GH01J160368	260	.	160367021	160367081	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	160367950	160368100	GH01J160367	210	.	160367950	160368100	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160374400	160376843	GH01J160374	403	.	160374400	160376843	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160399427	160401986	GH01J160399	391	.	160399427	160401986	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr1	160402600	160402800	GH01J160402	36	.	160402600	160402800	192,192,192	Ensembl	Enhancer	-
chr1	160407451	160411762	GH01J160407	259	.	160407451	160411762	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	160426468	160427542	GH01J160426	56	.	160426468	160427542	192,192,192	dbSUPER	Enhancer	-
chr1	160427663	160433616	GH01J160427	422	.	160427663	160433616	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160436830	160439291	GH01J160436	353	.	160436830	160439291	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160443937	160448372	GH01J160443	149	.	160443937	160448372	160,160,160	dbSUPER	Enhancer	-
chr1	160450909	160451996	GH01J160450	185	.	160450909	160451996	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	160453101	160453914	GH01J160453	205	.	160453101	160453914	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160459148	160459260	GH01J160460	63	.	160459148	160459260	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160459802	160461487	GH01J160459	195	.	160459802	160461487	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160462332	160464161	GH01J160462	1	.	160462332	160464161	192,192,192	dbSUPER	Enhancer	-
chr1	160469214	160473099	GH01J160469	99	.	160469214	160473099	160,160,160	dbSUPER	Enhancer	-
chr1	160474013	160475175	GH01J160474	261	.	160474013	160475175	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	160483314	160484019	GH01J160483	1	.	160483314	160484019	192,192,192	dbSUPER	Enhancer	-
chr1	160486356	160486866	GH01J160486	98	.	160486356	160486866	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160487259	160490731	GH01J160487	188	.	160487259	160490731	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160491046	160493046	GH01J160491	98	.	160491046	160493046	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160499485	160500764	GH01J160499	1	.	160499485	160500764	192,192,192	dbSUPER	Enhancer	-
chr1	160511508	160513027	GH01J160511	36	.	160511508	160513027	192,192,192	dbSUPER	Enhancer	-
chr1	160513089	160515674	GH01J160513	36	.	160513089	160515674	192,192,192	dbSUPER	Enhancer	-
chr1	160518928	160523660	GH01J160518	563	.	160518928	160523660	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160538048	160545200	GH01J160538	460	.	160538048	160545200	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160546291	160550750	GH01J160546	361	.	160546291	160550750	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160552350	160552500	GH01J160552	105	.	160552350	160552500	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	160558600	160560516	GH01J160558	293	.	160558600	160560516	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160560946	160561073	GH01J160560	78	.	160560946	160561073	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	160565400	160570414	GH01J160565	382	.	160565400	160570414	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160570660	160571529	GH01J160570	215	.	160570660	160571529	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160571559	160572554	GH01J160571	1	.	160571559	160572554	192,192,192	dbSUPER	Enhancer	-
chr1	160573883	160579989	GH01J160573	661	.	160573883	160579989	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160580310	160580460	GH01J160580	144	.	160580310	160580460	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160580918	160582740	GH01J160581	153	.	160580918	160582740	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160588370	160589389	GH01J160588	56	.	160588370	160589389	192,192,192	dbSUPER	Enhancer	-
chr1	160598733	160598741	GH01J160598	13	.	160598733	160598741	192,192,192	FANTOM5	Enhancer	-
chr1	160605761	160608846	GH01J160605	336	.	160605761	160608846	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160609350	160609500	GH01J160609	98	.	160609350	160609500	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160610790	160610940	GH01J160610	63	.	160610790	160610940	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160612066	160613713	GH01J160612	71	.	160612066	160613713	192,192,192	dbSUPER	Enhancer	-
chr1	160615474	160616483	GH01J160615	1	.	160615474	160616483	192,192,192	dbSUPER	Enhancer	-
chr1	160618850	160619000	GH01J160618	205	.	160618850	160619000	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	160621655	160635584	GH01J160621	422	.	160621655	160635584	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160635746	160648235	GH01J160635	547	.	160635746	160648235	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160650682	160654581	GH01J160650	307	.	160650682	160654581	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160657194	160659477	GH01J160657	347	.	160657194	160659477	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	160663974	160666600	GH01J160663	354	.	160663974	160666600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160671140	160671498	GH01J160671	1	.	160671140	160671498	192,192,192	dbSUPER	Enhancer	-
chr1	160671705	160676546	GH01J160672	303	.	160671705	160676546	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160681013	160686445	GH01J160681	320	.	160681013	160686445	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	160703662	160715419	GH01J160703	657	.	160703662	160715419	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	160717919	160719072	GH01J160717	1	.	160717919	160719072	192,192,192	dbSUPER	Enhancer	-
chr1	160719948	160721186	GH01J160719	56	.	160719948	160721186	192,192,192	dbSUPER	Enhancer	-
