#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	150176800	150177400	GH01J150176	133	.	150176800	150177400	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	150185739	150188000	GH01J150185	415	.	150185739	150188000	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	150213081	150214600	GH01J150213	380	.	150213081	150214600	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	150254986	150260761	GH01J150254	760	.	150254986	150260761	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	150271668	150274000	GH01J150271	410	.	150271668	150274000	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150292688	150294919	GH01J150292	574	.	150292688	150294919	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150320576	150322934	GH01J150320	683	.	150320576	150322934	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	150362215	150367397	GH01J150362	654	.	150362215	150367397	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	150369761	150371338	GH01J150369	202	.	150369761	150371338	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	150476584	150478786	GH01J150476	226	.	150476584	150478786	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	150486784	150488494	GH01J150486	600	.	150486784	150488494	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150507326	150509612	GH01J150507	418	.	150507326	150509612	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150514455	150517172	GH01J150514	412	.	150514455	150517172	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr1	150548399	150554824	GH01J150548	637	.	150548399	150554824	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	150557760	150580847	GH01J150557	729	.	150557760	150580847	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	150602877	150606941	GH01J150602	504	.	150602877	150606941	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	150609001	150616482	GH01J150609	506	.	150609001	150616482	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	150626915	150631826	GH01J150626	735	.	150626915	150631826	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	150695619	150698110	GH01J150695	631	.	150695619	150698110	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	150760200	150763400	GH01J150760	173	.	150760200	150763400	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	150763473	150766497	GH01J150763	651	.	150763473	150766497	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	150771000	150771600	GH01J150771	206	.	150771000	150771600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	150806440	150810873	GH01J150806	362	.	150806440	150810873	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150874041	150877758	GH01J150874	590	.	150874041	150877758	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150925000	150927473	GH01J150925	587	.	150925000	150927473	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	150969679	150980234	GH01J150969	763	.	150969679	150980234	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	150980904	150983965	GH01J150980	521	.	150980904	150983965	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151002365	151003022	GH01J151002	63	.	151002365	151003022	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151004822	151010066	GH01J151004	653	.	151004822	151010066	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151054066	151063940	GH01J151054	723	.	151054066	151063940	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151068843	151072127	GH01J151068	597	.	151068843	151072127	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151130867	151132661	GH01J151130	360	.	151130867	151132661	255,102,102	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151142148	151148268	GH01J151142	614	.	151142148	151148268	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151193771	151201520	GH01J151193	802	.	151193771	151201520	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	151276800	151278199	GH01J151276	357	.	151276800	151278199	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151280708	151284465	GH01J151280	659	.	151280708	151284465	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151308905	151314966	GH01J151308	474	.	151308905	151314966	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151324642	151328851	GH01J151324	627	.	151324642	151328851	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151369801	151373354	GH01J151369	621	.	151369801	151373354	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151456635	151460275	GH01J151456	585	.	151456635	151460275	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151472504	151474014	GH01J151472	322	.	151472504	151474014	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	151494361	151495896	GH01J151494	362	.	151494361	151495896	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	151498791	151500957	GH01J151498	178	.	151498791	151500957	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151501322	151503713	GH01J151501	220	.	151501322	151503713	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151508649	151517587	GH01J151508	788	.	151508649	151517587	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	151536556	151543855	GH01J151537	647	.	151536556	151543855	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151545320	151550228	GH01J151545	389	.	151545320	151550228	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	151580994	151587098	GH01J151580	260	.	151580994	151587098	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	151593600	151594805	GH01J151593	262	.	151593600	151594805	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	151606049	151607956	GH01J151606	338	.	151606049	151607956	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	151608091	151609094	GH01J151608	268	.	151608091	151609094	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	151610329	151613867	GH01J151610	636	.	151610329	151613867	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151619201	151621599	GH01J151619	306	.	151619201	151621599	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	151637800	151638000	GH01J151637	153	.	151637800	151638000	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	151639064	151639215	GH01J151639	133	.	151639064	151639215	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151653201	151655800	GH01J151653	161	.	151653201	151655800	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	151661600	151662600	GH01J151661	133	.	151661600	151662600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	151667000	151667400	GH01J151667	98	.	151667000	151667400	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	151679824	151682075	GH01J151679	245	.	151679824	151682075	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	151712103	151718449	GH01J151712	533	.	151712103	151718449	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	151762272	151764629	GH01J151762	568	.	151762272	151764629	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151789799	151791801	GH01J151789	582	.	151789799	151791801	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151818780	151821476	GH01J151818	272	.	151818780	151821476	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	151823216	151823437	GH01J151823	105	.	151823216	151823437	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	151835141	151841097	GH01J151835	446	.	151835141	151841097	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151867364	151868771	GH01J151867	192	.	151867364	151868771	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	151897461	151899242	GH01J151897	274	.	151897461	151899242	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	151904470	151906890	GH01J151904	368	.	151904470	151906890	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	151908238	151910658	GH01J151908	590	.	151908238	151910658	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	151919757	151922726	GH01J151919	252	.	151919757	151922726	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	151933944	151937537	GH01J151933	391	.	151933944	151937537	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151940319	151947875	GH01J151940	495	.	151940319	151947875	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151953176	151955444	GH01J151953	315	.	151953176	151955444	255,102,102	ENCODE(Z-Lab),EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	151969508	151969633	GH01J151969	142	.	151969508	151969633	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	151971549	151974361	GH01J151971	433	.	151971549	151974361	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	151974639	151978363	GH01J151974	287	.	151974639	151978363	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151979924	151981738	GH01J151979	336	.	151979924	151981738	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	151983704	151985995	GH01J151983	208	.	151983704	151985995	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	151986390	152002574	GH01J151986	814	.	151986390	152002574	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	152022472	152025631	GH01J152022	118	.	152022472	152025631	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	152028513	152030346	GH01J152028	370	.	152028513	152030346	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	152032783	152039223	GH01J152032	728	.	152032783	152039223	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	152039939	152040255	GH01J152039	118	.	152039939	152040255	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	152045328	152051879	GH01J152045	803	.	152045328	152051879	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	152107704	152112719	GH01J152107	300	.	152107704	152112719	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	152166892	152168626	GH01J152166	244	.	152166892	152168626	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	152188424	152189801	GH01J152188	339	.	152188424	152189801	255,102,102	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr1	152459581	152461024	GH01J152459	237	.	152459581	152461024	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	152904810	152908592	GH01J152904	390	.	152904810	152908592	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153122363	153124835	GH01J153122	270	.	153122363	153124835	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	153355423	153362837	GH01J153355	465	.	153355423	153362837	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153363804	153368067	GH01J153363	363	.	153363804	153368067	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	153369398	153370886	GH01J153369	98	.	153369398	153370886	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	153373400	153376760	GH01J153373	418	.	153373400	153376760	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153384800	153392600	GH01J153384	457	.	153384800	153392600	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	153394000	153394400	GH01J153394	165	.	153394000	153394400	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr1	153489796	153491857	GH01J153489	341	.	153489796	153491857	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	153506258	153508795	GH01J153506	288	.	153506258	153508795	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	153510800	153511674	GH01J153510	295	.	153510800	153511674	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	153514600	153516973	GH01J153514	351	.	153514600	153516973	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	153524920	153528149	GH01J153524	292	.	153524920	153528149	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	153539540	153551521	GH01J153539	619	.	153539540	153551521	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153552972	153554763	GH01J153552	271	.	153552972	153554763	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	153561171	153569950	GH01J153561	642	.	153561171	153569950	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	153606661	153618256	GH01J153606	788	.	153606661	153618256	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	153626121	153631897	GH01J153626	622	.	153626121	153631897	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153632733	153637132	GH01J153632	586	.	153632733	153637132	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153669536	153672600	GH01J153669	588	.	153669536	153672600	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153696746	153699989	GH01J153696	432	.	153696746	153699989	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	153727376	153731582	GH01J153727	627	.	153727376	153731582	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153733765	153735980	GH01J153733	245	.	153733765	153735980	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	153741807	153747165	GH01J153741	357	.	153741807	153747165	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	153772384	153776936	GH01J153772	615	.	153772384	153776936	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153789279	153792599	GH01J153789	430	.	153789279	153792599	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	153803401	153807440	GH01J153803	322	.	153803401	153807440	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	153880179	153882926	GH01J153880	286	.	153880179	153882926	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	153888092	153889186	GH01J153888	167	.	153888092	153889186	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	153919069	153924514	GH01J153919	585	.	153919069	153924514	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153955766	153960833	GH01J153955	640	.	153955766	153960833	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	153961303	153965286	GH01J153961	736	.	153961303	153965286	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	153965601	153969060	GH01J153965	589	.	153965601	153969060	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153975789	153979168	GH01J153975	570	.	153975789	153979168	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	153989983	153993198	GH01J153989	591	.	153989983	153993198	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	154153600	154159970	GH01J154153	372	.	154153600	154159970	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154177500	154184259	GH01J154177	754	.	154177500	154184259	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154218235	154223194	GH01J154218	652	.	154218235	154223194	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154270777	154274041	GH01J154270	583	.	154270777	154274041	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	154320552	154322358	GH01J154320	454	.	154320552	154322358	255,51,51	ENCODE(Z-Lab),EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	154324264	154329965	GH01J154324	728	.	154324264	154329965	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154333585	154335794	GH01J154333	349	.	154333585	154335794	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154337200	154337600	GH01J154337	98	.	154337200	154337600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	154384917	154387432	GH01J154384	456	.	154384917	154387432	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	154404469	154410293	GH01J154404	640	.	154404469	154410293	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154417744	154424412	GH01J154417	490	.	154417744	154424412	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	154425200	154425600	GH01J154425	225	.	154425200	154425600	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	154427099	154429032	GH01J154427	275	.	154427099	154429032	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154429553	154435397	GH01J154429	434	.	154429553	154435397	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	154439124	154440334	GH01J154439	295	.	154439124	154440334	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154440755	154441385	GH01J154440	98	.	154440755	154441385	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154441800	154442600	GH01J154441	230	.	154441800	154442600	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	154444600	154447334	GH01J154444	241	.	154444600	154447334	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154453109	154455154	GH01J154453	277	.	154453109	154455154	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154455800	154457196	GH01J154455	98	.	154455800	154457196	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	154461890	154468212	GH01J154461	319	.	154461890	154468212	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154477003	154477074	GH01J154478	118	.	154477003	154477074	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154477222	154478828	GH01J154477	257	.	154477222	154478828	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154479600	154480400	GH01J154479	333	.	154479600	154480400	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154483930	154487083	GH01J154483	352	.	154483930	154487083	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154492192	154494198	GH01J154492	275	.	154492192	154494198	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154496026	154496158	GH01J154497	112	.	154496026	154496158	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	154501294	154503358	GH01J154501	408	.	154501294	154503358	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154567108	154568823	GH01J154567	443	.	154567108	154568823	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	154582945	154585417	GH01J154582	178	.	154582945	154585417	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154599124	154599274	GH01J154599	63	.	154599124	154599274	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154605400	154605600	GH01J154605	98	.	154605400	154605600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	154606412	154610516	GH01J154606	729	.	154606412	154610516	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154626155	154628787	GH01J154626	643	.	154626155	154628787	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154728519	154731609	GH01J154728	280	.	154728519	154731609	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154741080	154742416	GH01J154741	224	.	154741080	154742416	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154744963	154745575	GH01J154744	183	.	154744963	154745575	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154746641	154750174	GH01J154746	298	.	154746641	154750174	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	154750432	154752582	GH01J154750	280	.	154750432	154752582	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	154783935	154786268	GH01J154783	232	.	154783935	154786268	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	154790864	154792442	GH01J154790	256	.	154790864	154792442	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	154837213	154838537	GH01J154837	215	.	154837213	154838537	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154850255	154850471	GH01J154850	63	.	154850255	154850471	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154855778	154856935	GH01J154855	199	.	154855778	154856935	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154857950	154863620	GH01J154857	583	.	154857950	154863620	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154865950	154870885	GH01J154865	497	.	154865950	154870885	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154877143	154878194	GH01J154877	257	.	154877143	154878194	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	154935756	154939545	GH01J154935	746	.	154935756	154939545	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154940000	154946025	GH01J154940	623	.	154940000	154946025	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	154960404	154964874	GH01J154960	641	.	154960404	154964874	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154965940	154978166	GH01J154965	661	.	154965940	154978166	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	154982261	154985041	GH01J154982	575	.	154982261	154985041	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	154998813	155010088	GH01J154998	766	.	154998813	155010088	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	155010166	155014454	GH01J155010	276	.	155010166	155014454	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	155015713	155018914	GH01J155015	559	.	155015713	155018914	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	155022244	155022394	GH01J155022	98	.	155022244	155022394	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	155022863	155023614	GH01J155023	173	.	155022863	155023614	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	155042621	155045634	GH01J155042	342	.	155042621	155045634	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	155049618	155053749	GH01J155049	646	.	155049618	155053749	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	155061104	155062111	GH01J155061	282	.	155061104	155062111	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	155062437	155065523	GH01J155062	627	.	155062437	155065523	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
